sbid,name,status,template,survey,start,stop,duration,footprint,pitch,rotation,freq,weights,weights_id,commensal
8414,CRAFT/astrometry/J2214-3835,RETIRED,Standard,AS039,2019-04-05 16:42:00.658315,2019-04-05 16:42:26.971398,26,boresight,0.9,45,1272.5,SB08399_201904050150_1450M_1b,-,N
8415,CRAFT/astrometry,COMPLETED,Standard,AS039,2019-04-05 16:49:01.711524,2019-04-05 17:10:33.658031,1291,boresight,0.9,45,1272.5,SB08399_201904050150_1450M_1b,-,N
8416,CRAFT/astrometry,COMPLETED,Standard,AS039,2019-04-05 17:11:39.072074,2019-04-05 17:12:42.902726,63,boresight,0.9,45,1272.5,SB08399_201904050150_1450M_1b,-,N
8417,CRAFT/astrometry,COMPLETED,Standard,AS039,2019-04-05 17:14:30.539156,2019-04-05 17:25:58.719756,688,boresight,0.9,45,1272.5,SB08399_201904050150_1450M_1b,-,N
8418,CRAFT/astrometry,COMPLETED,Standard,AS039,2019-04-05 17:29:23.758948,2019-04-05 17:41:25.225862,721,boresight,0.9,45,1272.5,SB08399_201904050150_1450M_1b,-,N
8419,CRAFT/astrometry,COMPLETED,Standard,AS039,2019-04-05 17:44:24.408592,2019-04-05 17:56:01.168056,696,boresight,0.9,45,1272.5,SB08399_201904050150_1450M_1b,-,N
8420,CRAFT/astrometry,COMPLETED,Standard,AS039,2019-04-05 17:59:10.893736,2019-04-05 18:04:48.943510,338,boresight,0.9,45,1272.5,SB08399_201904050150_1450M_1b,-,N
8421,CRAFT/astrometry/1934-638,COMPLETED,Standard,AS039,2019-04-05 18:09:40.818413,2019-04-05 18:15:45.596661,364,boresight,0.9,45,1272.5,SB08399_201904050150_1450M_1b,-,N
8422,CRAFT/astrometry,COMPLETED,Standard,AS039,2019-04-05 18:23:41.778416,2019-04-05 19:27:22.374755,3820,boresight,0.9,45,1272.5,SB08399_201904050150_1450M_1b,-,N
8423,CRAFT/astrometry,COMPLETED,Standard,AS039,2019-04-05 19:27:59.623298,2019-04-05 19:50:08.753103,1329,boresight,0.9,45,1272.5,SB08399_201904050150_1450M_1b,-,N
8424,CRAFT/astrometry,COMPLETED,Standard,AS039,2019-04-05 19:51:19.569640,2019-04-05 22:17:10.471113,8750,boresight,0.9,45,1272.5,SB08399_201904050150_1450M_1b,-,N
8425,CRAFT/astrometry,COMPLETED,Standard,AS039,2019-04-05 22:17:48.491388,2019-04-05 23:07:12.213606,2963,boresight,0.9,45,1272.5,SB08399_201904050150_1450M_1b,-,N
8426,CRAFT/astrometry,COMPLETED,Standard,AS039,2019-04-05 23:07:12.434373,2019-04-06 00:10:30.206595,3797,boresight,0.9,45,1272.5,SB08399_201904050150_1450M_1b,-,N
8427,CRAFT/astrometry,COMPLETED,Standard,AS039,2019-04-06 00:10:31.783528,2019-04-06 03:26:19.171780,11747,boresight,0.9,45,1272.5,SB08399_201904050150_1450M_1b,-,N
8428,CRAFT/astrometry,COMPLETED,Standard,AS039,2019-04-06 03:30:20.192918,2019-04-06 03:33:01.932564,161,boresight,0.9,45,1272.5,SB08399_201904050150_1450M_1b,-,N
8429,CRAFT/astrometry,COMPLETED,Standard,AS039,2019-04-06 03:35:06.818858,2019-04-06 04:08:00.433600,1973,boresight,0.9,45,1272.5,SB08399_201904050150_1450M_1b,-,N
8430,CRAFT/astrometry,COMPLETED,Standard,AS039,2019-04-06 04:11:58.668158,2019-04-06 04:26:18.649654,859,boresight,0.9,45,1272.5,SB08399_201904050150_1450M_1b,-,N
8431,CRAFT/astrometry,COMPLETED,Standard,AS039,2019-04-06 05:04:01.974832,2019-04-06 05:15:27.237577,685,boresight,0.9,45,1272.5,SB08399_201904050150_1450M_1b,-,N
8432,CRAFT/astrometry,COMPLETED,Standard,AS039,2019-04-06 05:31:43.958460,2019-04-06 06:18:45.164959,2821,boresight,0.9,45,1272.5,SB08399_201904050150_1450M_1b,-,N
8433,CRAFT/lat50/ics,COMPLETED,Standard,AS039,2019-04-06 06:23:33.480351,2019-04-06 06:23:41.487335,8,square_6x6,0.9,45,1272.5,,-,N
8435,CRAFT/lat50/ics,COMPLETED,Standard,AS039,2019-04-06 06:25:54.648703,2019-04-06 06:26:11.676730,17,square_6x6,0.9,45,1272.5,,-,N
8436,CRAFT/deepsouth/22h,COMPLETED,Standard,AS039,2019-04-06 06:27:53.945850,2019-04-06 06:31:19.206086,205,square_6x6,0.9,45,1272.5,,-,N
8437,CRAFT/deepsouth/22h,COMPLETED,Standard,AS039,2019-04-06 06:31:56.434696,2019-04-06 09:30:50.832995,10734,square_6x6,0.9,45,1272.5,,-,N
8438,CRAFT/lat50/ics,RETIRED,Standard,AS039,2019-04-06 09:30:54.913517,2019-04-06 23:07:42.508765,49007,square_6x6,0.9,45,1272.5,,-,N
8439,CRAFT/deepsouth/22h,COMPLETED,Standard,AS039,2019-04-06 23:07:43.356305,2019-04-07 01:41:46.003916,9242,square_6x6,0.9,45,1272.5,,-,N
8440,CRAFT/deepsouth/22h,COMPLETED,Standard,AS039,2019-04-07 01:43:04.152366,2019-04-07 10:48:57.604730,32753,square_6x6,0.9,45,1272.5,,-,N
8443,CRAFT/0407,COMPLETED,Standard,AS039,2019-04-07 11:03:21.541788,2019-04-07 11:03:29.385839,7,,,0,1272.5,,-,N
8444,CRAFT/0407,RETIRED,Standard,AS039,2019-04-07 11:05:58.005741,2019-04-07 11:08:09.559454,131,,,0,1272.5,,-,N
8445,CRAFT/0407,RETIRED,Standard,AS039,2019-04-07 11:11:34.403410,2019-04-07 11:13:08.413626,94,,,0,1272.5,,-,N
8446,CRAFT/0407,RETIRED,Standard,AS039,2019-04-07 11:14:25.992092,2019-04-07 11:19:56.524415,330,,,0,1272.5,,-,N
8447,CRAFT/0407,RETIRED,Standard,AS039,2019-04-07 11:21:29.263966,2019-04-07 11:27:00.910509,331,,,0,1272.5,,-,N
8448,CRAFT/vela,COMPLETED,Standard,AS039,2019-04-07 11:33:09.913470,2019-04-07 11:40:37.113309,447,square_6x6,0.9,45,1272.5,,-,N
8449,CRAFT/deepsouth/22h,COMPLETED,Standard,AS039,2019-04-07 11:43:17.096438,2019-04-07 12:14:09.745983,1852,square_6x6,0.9,45,1272.5,,-,N
8450,CRAFT/deepsouth/22h,COMPLETED,Standard,AS039,2019-04-07 12:16:09.926947,2019-04-07 12:59:42.137809,2612,square_6x6,0.9,45,1272.5,,-,N
8451,CRAFT/lat50/ics,RETIRED,Standard,AS039,2019-04-07 12:59:49.320720,2019-04-07 23:04:00.942988,36251,square_6x6,0.9,45,1272.5,,-,N
8452,CRAFT/deepsouth/22h,COMPLETED,Standard,AS039,2019-04-07 23:04:01.632778,2019-04-08 08:52:55.908897,35334,square_6x6,0.9,45,1272.5,,-,N
8453,CRAFT/lat50/ics,COMPLETED,Standard,AS039,2019-04-08 08:53:04.049047,2019-04-08 09:06:21.707524,797,square_6x6,0.9,45,1272.5,,-,N
8454,CRAFT/lat50/ics,COMPLETED,Standard,AS039,2019-04-08 09:06:31.454302,2019-04-08 22:59:49.312014,49997,square_6x6,0.9,45,1272.5,,-,N
8551,CRAFT/vela/b15,COMPLETED,Standard,AS039,2019-04-23 05:11:33.362988,2019-04-23 05:11:34.955447,1,square_6x6,1.05,45,864.5,,-,N
8552,CRAFT/vela/b15,RETIRED,Standard,AS039,2019-04-23 05:12:51.552774,2019-04-23 05:20:22.367254,450,square_6x6,1.05,45,864.5,,-,N
8553,CRAFT/vela/b15,COMPLETED,Standard,AS039,2019-04-23 05:22:35.574486,2019-04-23 08:04:11.003868,9695,square_6x6,1.05,45,864.5,,-,N
8559,CRAFT/vela/beam15,COMPLETED,Standard,AS039,2019-04-23 11:42:59.306312,2019-04-23 11:47:59.442539,300,square_6x6,1.05,45,864.5,,-,N
8560,CRAFT/vela/beam15,COMPLETED,Standard,AS039,2019-04-23 11:47:59.747371,2019-04-23 12:10:25.277730,1345,square_6x6,1.05,45,864.5,,-,N
8561,CRAFT/lat50/ics,COMPLETED,Standard,AS039,2019-04-23 12:10:36.130171,2019-04-23 12:10:59.483715,23,square_6x6,1.05,45,864.5,,-,N
8562,CRAFT/lat50/ics,COMPLETED,Standard,AS039,2019-04-23 12:12:57.228082,2019-04-23 12:13:16.558006,19,square_6x6,1.05,45,864.5,,-,N
8563,CRAFT/lat50/ics,COMPLETED,Standard,AS039,2019-04-23 12:15:24.044091,2019-04-23 12:52:37.968111,2233,square_6x6,1.05,45,864.5,,-,N
8588,CRAFT/lat50,COMPLETED,Standard,AS039,2019-04-28 10:28:42.615828,2019-04-28 11:19:20.183711,3037,square_6x6,1.05,45,864.5,,-,N
8658,CRAFT/lat50/ics,RETIRED,Standard,AS039,2019-05-05 01:25:20.216664,2019-05-05 05:17:05.952838,13905,closepack36,0.9,45,1272.5,,-,N
8660,CRAFT/deepsouth/22h,COMPLETED,Standard,AS039,2019-05-05 05:17:30.051033,2019-05-05 10:17:28.372710,17998,closepack36,0.9,45,1272.5,,-,N
8661,CRAFT/lat50/ics,COMPLETED,Standard,AS039,2019-05-05 10:17:33.411295,2019-05-05 12:24:47.830371,7634,closepack36,0.9,45,1272.5,,-,N
8662,CRAFT/deepsouth/22h,COMPLETED,Standard,AS039,2019-05-05 12:25:00.109478,2019-05-06 00:17:38.971236,42758,closepack36,0.9,45,1272.5,,-,N
8663,CRAFT/1644/cal,COMPLETED,Standard,AS039,2019-05-06 00:17:49.285916,2019-05-06 00:39:55.562167,1326,closepack36,0.9,45,1272.5,,-,N
8664,CRAFT/deepsouth/22h,COMPLETED,Standard,AS039,2019-05-06 00:43:51.208904,2019-05-06 03:02:11.462706,8300,closepack36,0.9,45,1272.5,,-,N
8683,CRAFT/vela/beam0,COMPLETED,Standard,AS039,2019-05-08 08:49:09.015958,2019-05-08 08:54:27.084051,318,square_6x6,1.05,45,864.5,,-,N
8684,CRAFT/vela/beam0,COMPLETED,Standard,AS039,2019-05-08 08:56:41.218237,2019-05-08 09:40:22.199299,2620,square_6x6,1.05,45,864.5,,-,N
8705,CRAFT/deepsouth/22h,COMPLETED,Standard,AS039,2019-05-09 19:33:17.138062,2019-05-09 22:54:17.083623,12059,closepack36,0.9,45,970.5,,-,N
8741,CRAFT/deepsouth/22h,COMPLETED,Standard,AS039,2019-05-12 01:41:12.620954,2019-05-12 01:45:57.114028,284,closepack36,0.9,45,970.5,,-,N
8742,CRAFT/deepsouth/22h,COMPLETED,Standard,AS039,2019-05-12 01:50:00.131452,2019-05-12 05:00:07.312270,11407,closepack36,0.9,45,970.5,,-,N
8743,CRAFT/0738.test,COMPLETED,Standard,AS039,2019-05-12 05:00:27.572424,2019-05-12 05:25:57.146498,1529,closepack36,0.9,45,1297.5,,-,N
8744,CRAFT/0738_off/test,COMPLETED,Standard,AS039,2019-05-12 05:26:05.126907,2019-05-12 05:44:59.948756,1134,closepack36,0.9,45,1297.5,,-,N
8745,CRAFT/deepsouth/22h,COMPLETED,Standard,AS039,2019-05-12 05:45:17.948969,2019-05-12 06:41:56.668915,3398,closepack36,0.9,45,970.5,,-,N
8746,CRAFT/cal/b15,COMPLETED,Standard,AS039,2019-05-12 06:42:06.628800,2019-05-12 06:42:25.292599,18,closepack36,0.9,45,1272.5,,-,N
8747,CRAFT/cal/b15,COMPLETED,Standard,AS039,2019-05-12 06:45:04.035718,2019-05-12 06:45:40.082304,36,closepack36,0.9,45,1272.5,,-,N
8748,CRAFT/cal/b15,COMPLETED,Standard,AS039,2019-05-12 06:46:31.331714,2019-05-12 07:12:29.642994,1558,closepack36,0.9,45,1272.5,,-,N
8749,CRAFT/deepsouth/22h,COMPLETED,Standard,AS039,2019-05-12 07:12:48.245285,2019-05-12 08:19:21.057846,3992,closepack36,0.9,45,970.5,,-,N
8750,CRAFT/lat50/ics,COMPLETED,Standard,AS039,2019-05-12 08:21:34.381713,2019-05-12 10:41:10.858435,8376,closepack36,0.9,45,1272.5,,-,N
8751,CRAFT/CenA/ICS,COMPLETED,Standard,AS039,2019-05-12 10:41:28.027686,2019-05-12 18:57:06.161937,29738,closepack36,0.9,45,1272.5,,-,N
8752,CRAFT/deepsouth/22h,COMPLETED,Standard,AS039,2019-05-12 19:04:14.924083,2019-05-12 19:07:35.000038,200,closepack36,0.9,45,1272.5,,-,N
8753,CRAFT/b1934/vdump,COMPLETED,Standard,AS039,2019-05-12 19:08:34.444958,2019-05-12 19:30:48.993915,1334,closepack36,0.9,45,1272.5,,-,N
8754,CRAFT/b1934/vdump,COMPLETED,Standard,AS039,2019-05-12 19:31:59.745250,2019-05-12 19:47:51.570088,951,closepack36,0.9,45,1272.5,,-,N
8755,CRAFT/1644/beam03,COMPLETED,Standard,AS039,2019-05-12 19:48:00.063148,2019-05-12 20:07:33.559775,1173,closepack36,0.9,45,1272.5,,-,N
8756,CRAFT/deepsouth/22h,COMPLETED,Standard,AS039,2019-05-12 20:07:39.395308,2019-05-12 20:12:49.125060,309,closepack36,0.9,45,1272.5,,-,N
8757,CRAFT/1644/beam03/,COMPLETED,Standard,AS039,2019-05-12 20:13:02.731230,2019-05-12 20:20:59.925103,477,closepack36,0.9,45,1272.5,,-,N
8758,CRAFT/deepsouth/22h,COMPLETED,Standard,AS039,2019-05-12 20:25:09.534486,2019-05-13 10:06:54.430642,49304,closepack36,0.9,45,1272.5,,-,N
8759,craft/cenA/ICS,RETIRED,Standard,AS039,2019-05-13 10:06:59.939142,2019-05-13 10:19:13.413442,733,closepack36,0.9,45,1272.5,,-,N
8760,craft/cenA/ICS,RETIRED,Standard,AS039,2019-05-13 10:23:56.497749,2019-05-13 10:25:05.842977,69,closepack36,0.9,45,1272.5,,-,N
8761,craft/cenA/ICS,RETIRED,Standard,AS039,2019-05-13 10:25:50.615849,2019-05-13 20:31:27.290792,36336,closepack36,0.9,45,1272.5,,-,N
8762,CRAFT/deepsouth/22h,COMPLETED,Standard,AS039,2019-05-13 20:31:28.163225,2019-05-14 00:08:30.172880,13022,closepack36,0.9,45,1272.5,,-,N
8765,CRAFT/deepsouth/22h,COMPLETED,Standard,AS039,2019-05-14 01:38:47.932721,2019-05-14 08:59:15.255484,26427,closepack36,0.9,45,1272.5,SB08151_201905130640_1450M_36b_SB8764,-,N
8766,CRAFT/deepsouth/22h,COMPLETED,Standard,AS039,2019-05-14 09:00:07.791201,2019-05-14 12:41:50.497625,13302,closepack36,0.9,45,1272.5,,-,N
8767,CRAFT/CenA/ICS,COMPLETED,Standard,AS039,2019-05-14 12:42:05.426039,2019-05-14 20:26:16.124701,27850,closepack36,0.9,45,1272.5,,-,N
8768,CRAFT/deepsouth/22h,COMPLETED,Standard,AS039,2019-05-14 20:26:16.391728,2019-05-14 22:38:16.451120,7920,closepack36,0.9,45,1272.5,,-,N
8772,CRAFT/0738/cal,COMPLETED,Standard,AS039,2019-05-15 08:25:05.934259,2019-05-15 10:28:10.517225,7384,square_6x6,1.05,45,864.5,,-,N
8773,CRAFT/vela/check,COMPLETED,Standard,AS039,2019-05-15 08:16:36.608380,2019-05-15 08:23:39.695912,423,square_6x6,1.05,45,864.5,,-,N
8774,CRAFT/0738/cal,COMPLETED,Standard,AS039,2019-05-15 10:36:30.168808,2019-05-15 11:09:30.307220,1980,square_6x6,1.05,45,864.5,,-,N
8775,CRAFT/0738/cal,COMPLETED,Standard,AS039,2019-05-15 11:09:52.658724,2019-05-15 11:15:45.073383,352,square_6x6,1.05,45,864.5,,-,N
8776,CRAFT/0738/cal,COMPLETED,Standard,AS039,2019-05-15 11:19:51.040983,2019-05-15 13:22:17.806892,7346,square_6x6,1.05,45,864.5,,-,N
8777,CRAFT/CenA/ICS,RETIRED,Standard,AS039,2019-05-15 13:23:24.232602,2019-05-15 20:23:15.658335,25191,square_6x6,1.05,45,864.5,,-,N
8778,CRAFT/deepsouth/22h,COMPLETED,Standard,AS039,2019-05-15 20:23:16.402778,2019-05-15 20:23:17.779609,1,square_6x6,0.9,45,864.5,,-,N
8779,CRAFT/deepsouth/22h,COMPLETED,Standard,AS039,2019-05-15 22:02:00.932703,2019-05-15 22:02:02.154174,1,square_6x6,0.9,45,864.5,,-,N
8780,CRAFT/deepsouth/22h,COMPLETED,Standard,AS039,2019-05-15 22:05:29.916174,2019-05-15 22:30:55.570296,1525,square_6x6,1.05,45,864.5,,-,N
8781,CRAFT/deepsouth/2h,COMPLETED,Standard,AS039,2019-05-15 22:31:57.676272,2019-05-16 00:26:29.199310,6871,square_6x6,1.05,45,864.5,,-,N
8812,CRAFT/deepsouth/2h,COMPLETED,Standard,AS039,2019-05-18 02:49:44.872383,2019-05-18 11:52:35.943978,32571,square_6x6,0.9,45,920.5,,-,N
8813,CRAFT/lat50/ics,COMPLETED,Standard,AS039,2019-05-18 11:52:56.626540,2019-05-18 20:23:04.258994,30607,square_6x6,0.9,45,920.5,,-,N
8814,CRAFT/171019/followup,COMPLETED,Standard,AS039,2019-05-18 20:23:04.881084,2019-05-18 23:28:47.425421,11142,square_6x6,0.9,45,920.5,,-,N
8816,CRAFT/1644/b0,COMPLETED,Standard,AS039,2019-05-18 23:28:53.776552,2019-05-18 23:37:12.340131,498,square_6x6,0.9,0,920.5,,-,N
8817,CRAFT/171019/followup,RETIRED,Standard,AS039,2019-05-18 23:38:36.446046,2019-05-19 03:56:19.226209,15462,square_6x6,0.9,45,920.5,,-,N
8818,CRAFT/deepsouth/22h,COMPLETED,Standard,AS039,2019-05-19 04:18:07.746554,2019-05-19 05:29:23.097616,4275,square_6x6,0.9,45,920.5,,-,N
8819,CRAFT/lat50/ics,COMPLETED,Standard,AS039,2019-05-19 05:29:35.171228,2019-05-19 05:51:04.442575,1289,square_6x6,0.9,45,920.5,,-,N
8820,CRAFT/J0738-4042_off/test,COMPLETED,Standard,AS039,2019-05-19 06:00:15.558448,2019-05-19 06:05:28.197652,312,square_6x6,0.9,45,920.5,,-,N
8821,CRAFT/J0738-4042_off/test,RETIRED,Standard,AS039,2019-05-19 06:06:45.861374,2019-05-19 08:06:06.684690,7160,square_6x6,0.9,45,920.5,,-,N
8822,CRAFT/J0738-4042_off/test,COMPLETED,Standard,AS039,2019-05-19 08:06:54.271710,2019-05-19 08:17:54.189756,659,square_6x6,0.9,45,920.5,,-,N
8823,CRAFT/lat50/ics,RETIRED,Standard,AS039,2019-05-19 08:19:05.836778,2019-05-19 20:19:16.459298,43210,square_6x6,0.9,45,920.5,,-,N
8824,CRAFT/171019/followup,COMPLETED,Standard,AS039,2019-05-19 20:19:17.391201,2019-05-20 03:52:30.770051,27193,square_6x6,0.9,45,920.5,,-,N
8825,CRAFT/deepsouth/22h,COMPLETED,Standard,AS039,2019-05-20 03:52:31.040787,2019-05-20 06:20:44.089116,8893,square_6x6,0.9,45,920.5,,-,N
8870,CRAFT/vela/b15,RETIRED,Standard,AS039,2019-05-29 08:35:29.675481,2019-05-29 08:38:31.802161,182,,,0,1272.5,,-,N
8871,CRAFT/vela/b15,RETIRED,Standard,AS039,2019-05-29 08:42:47.058896,2019-05-29 08:46:03.957025,196,,,0,1272.5,,-,N
8872,CRAFT/vela/b15,RETIRED,Standard,AS039,2019-05-29 08:46:39.069847,2019-05-29 08:56:25.646067,586,closepack36,0.9,45,1272.5,,-,N
8873,CRAFT/lat50/ics,RETIRED,Standard,AS039,2019-05-29 08:56:38.370415,2019-05-30 01:51:58.702119,60920,closepack36,0.9,45,1272.5,,-,N
8876,CRAFT/lat50/ics,RETIRED,Standard,AS039,2019-05-30 08:45:32.823127,2019-05-30 08:45:58.413855,25,closepack36,0.9,45,1272.5,,-,N
8877,CRAFT/lat50/ics,RETIRED,Standard,AS039,2019-05-30 08:48:41.631201,2019-05-30 08:49:09.339543,27,closepack36,0.9,45,1272.5,,-,N
8878,CRAFT/lat50/ics,RETIRED,Standard,AS039,2019-05-30 08:53:29.561743,2019-05-30 08:53:31.328076,1,closepack36,0.9,45,1272.5,,-,N
8879,CRAFT/lat50/ics,RETIRED,Standard,AS039,2019-05-30 08:54:32.443126,2019-05-30 19:38:12.497665,38620,closepack36,0.9,45,1272.5,,-,N
8880,CRAFT/FRB171019,RETIRED,Standard,AS039,2019-05-30 19:38:12.944354,2019-05-30 23:55:34.253429,15441,closepack36,0.9,45,1272.5,,-,N
8881,CRAFT/deepsouth/22h,RETIRED,Standard,AS039,2019-05-30 23:55:34.468015,2019-05-30 23:57:00.734608,86,closepack36,0.9,45,1272.5,,-,N
8916,CRAFT/vela/beam15,RETIRED,Standard,AS039,2019-06-03 08:41:32.107154,2019-06-03 08:47:15.251669,343,closepack36,0.9,45,864.5,,-,N
8917,CRAFT/vela/beam15,RETIRED,Standard,AS039,2019-06-03 08:47:32.230833,2019-06-03 08:49:24.970283,112,closepack36,0.9,45,864.5,,-,N
8918,CRAFT/vela/beam15,RETIRED,Standard,AS039,2019-06-03 08:51:10.765327,2019-06-03 10:00:51.209741,4180,closepack36,0.9,45,864.5,,-,N
8919,CRAFT/1644/b15,RETIRED,Standard,AS039,2019-06-03 10:01:12.712753,2019-06-03 10:25:37.431119,1464,closepack36,0.9,45,864.5,,-,N
8921,CRAFT/lat50/ICS,RETIRED,Standard,AS039,2019-06-03 10:25:37.665597,2019-06-03 19:19:07.245206,32009,closepack36,0.9,45,864.5,,-,N
8922,CRAFT/FRB171019,RETIRED,Standard,AS039,2019-06-03 19:19:07.956772,2019-06-04 02:57:40.830729,27512,closepack36,0.9,45,864.5,,-,N
8923,CRAFT/deepsouth/22h,RETIRED,Standard,AS039,2019-06-04 02:57:41.457565,2019-06-04 02:57:46.706501,5,closepack36,0.9,45,864.5,,-,N
8924,CRAFT/deepsouth/22h,RETIRED,Standard,AS039,2019-06-04 03:04:38.098474,2019-06-04 05:03:43.885417,7145,closepack36,0.9,45,864.5,,-,N
8925,CRAFT/deepsouth/22h,RETIRED,Standard,AS039,2019-06-04 05:03:52.699927,2019-06-04 06:23:28.377744,4775,closepack36,0.9,45,864.5,,-,N
8926,CRAFT/J0738/cal,RETIRED,Standard,AS039,2019-06-04 06:24:09.486130,2019-06-04 06:29:18.804030,309,closepack36,0.9,45,864.5,,-,N
8927,CRAFT/J0738/cal,RETIRED,Standard,AS039,2019-06-04 06:29:28.680962,2019-06-04 06:31:49.093497,140,closepack36,0.9,45,864.5,,-,N
8928,CRAFT/J0738/cal,RETIRED,Standard,AS039,2019-06-04 06:32:16.458431,2019-06-04 08:30:24.050492,7087,closepack36,0.9,45,864.5,,-,N
8929,CRAFT/crab/b15,RETIRED,Standard,AS039,2019-06-04 08:34:02.881245,2019-06-04 08:48:50.097275,887,closepack36,0.9,45,864.5,,-,N
8930,CRAFT/lat50/ICS,RETIRED,Standard,AS039,2019-06-04 08:48:56.206299,2019-06-04 12:37:02.368017,13686,closepack36,0.9,45,864.5,,-,N
8931,CRAFT/lat50/ICS,RETIRED,Standard,AS039,2019-06-04 12:39:53.939156,2019-06-04 12:39:58.593678,4,closepack36,0.9,45,864.5,,-,N
8932,CRAFT/lat50/ICS,RETIRED,Standard,AS039,2019-06-04 12:41:35.108456,2019-06-04 19:14:50.141405,23595,closepack36,0.9,45,864.5,,-,N
8933,CRAFT/FRB171019,RETIRED,Standard,AS039,2019-06-04 19:14:51.002961,2019-06-05 00:07:29.901091,17558,closepack36,0.9,45,864.5,,-,N
8968,CRAFT/0738/b15,RETIRED,Standard,AS039,2019-06-07 09:10:52.380029,2019-06-07 09:28:23.684867,1051,closepack36,0.9,45,1272.5,,-,N
8969,CRAFT/0738/cal,RETIRED,Standard,AS039,2019-06-07 09:28:31.127553,2019-06-07 09:31:32.798304,181,closepack36,0.9,45,1272.5,,-,N
8970,CRAFT/0738/cal,RETIRED,Standard,AS039,2019-06-07 09:32:56.663889,2019-06-07 09:35:27.494657,150,closepack36,0.9,45,1272.5,,-,N
8971,CRAFT/lat50/ics,RETIRED,Standard,AS039,2019-06-07 09:36:25.201459,2019-06-07 12:44:35.668354,11290,closepack36,0.9,45,1272.5,,-,N
8973,CRAFT/FRB171019,RETIRED,Standard,AS039,2019-06-07 18:58:13.991602,2019-06-08 02:41:58.227735,27824,closepack36,0.9,45,1272.5,,-,N
8974,CRAFT/lat50/ics,RETIRED,Standard,AS039,2019-06-07 12:44:53.379035,2019-06-07 18:58:13.733402,22400,closepack36,0.9,45,1272.5,,-,N
8976,CRAFT/deepsouth/22h,RETIRED,Standard,AS039,2019-06-08 02:41:58.745237,2019-06-08 02:56:13.514075,854,closepack36,0.9,45,1272.5,,-,N
8978,CRAFT/b15/cal,RETIRED,Standard,AS039,2019-06-08 02:56:20.362093,2019-06-08 02:56:35.029432,14,closepack36,0.9,45,1272.5,,-,N
8979,CRAFT/deepsouth/22h,RETIRED,Standard,AS039,2019-06-08 02:57:41.943386,2019-06-08 07:30:39.909220,16377,closepack36,0.9,45,1272.5,,-,N
8980,CRAFT/lat50/ICS,RETIRED,Standard,AS039,2019-06-08 07:30:41.305215,2019-06-08 08:38:04.862445,4043,closepack36,0.9,45,1272.5,,-,N
8981,CRAFT/lat50/ICS,RETIRED,Standard,AS039,2019-06-08 08:38:09.963151,2019-06-08 16:12:58.441280,27288,closepack36,0.9,45,1272.5,,-,N
8982,CRAFT/FRB171019,RETIRED,Standard,AS039,2019-06-08 16:12:59.134890,2019-06-08 16:13:49.105665,49,closepack36,0.9,45,1272.5,,-,N
8983,CRAFT/deepsouth/22h,RETIRED,Standard,AS039,2019-06-08 16:13:49.819714,2019-06-08 21:30:32.320975,19002,closepack36,0.9,45,1272.5,,-,N
8984,CRAFT/FRB171019/ics,RETIRED,Standard,AS039,2019-06-08 21:32:00.179007,2019-06-08 21:41:35.591693,575,closepack36,0.9,45,1272.5,,-,N
8985,CRAFT/deepsouth/3h,RETIRED,Standard,AS039,2019-06-08 21:42:41.816009,2019-06-08 21:43:28.745627,46,,,0,1407.5,auto,-,N
8986,CRAFT/deepsouth/3h,RETIRED,Standard,AS039,2019-06-08 21:45:21.328585,2019-06-08 22:07:46.323626,1344,closepack36,0.9,45,1272.5,,-,N
8987,CRAFT/deepsouth/3h,RETIRED,Standard,AS039,2019-06-08 22:10:42.523360,2019-06-08 22:42:34.057095,1911,closepack36,0.9,45,1272.5,,-,N
8988,CRAFT/FRB171019/ics,RETIRED,Standard,AS039,2019-06-08 22:42:47.307145,2019-06-08 22:52:32.998345,585,closepack36,0.9,45,1272.5,,-,N
8989,CRAFT/b1934/cal,RETIRED,Standard,AS039,2019-06-08 22:56:31.892162,2019-06-08 23:44:42.875653,2890,closepack36,0.9,45,1272.5,,-,N
8990,CRAFT/b1934/cal,RETIRED,Standard,AS039,2019-06-08 23:49:06.099054,2019-06-09 00:05:08.370370,962,closepack36,0.9,45,1272.5,,-,N
8991,CRAFT/b1934/cal,RETIRED,Standard,AS039,2019-06-09 00:07:05.528987,2019-06-09 00:17:00.596440,595,closepack36,0.9,45,1272.5,,-,N
8992,CRAFT/FRB171019/ics,RETIRED,Standard,AS039,2019-06-09 00:17:29.117817,2019-06-09 02:37:42.676618,8413,closepack36,0.9,45,1272.5,,-,N
8993,CRAFT/vela/b18,RETIRED,Standard,AS039,2019-06-09 02:45:14.094495,2019-06-09 03:08:10.409204,1376,closepack36,0.9,45,864.5,,-,N
8994,CRAFT/deepsouth/22h,RETIRED,Standard,AS039,2019-06-09 03:08:18.531803,2019-06-09 06:33:26.587018,12308,closepack36,0.9,45,1272.5,,-,N
8995,CRAFT/lat50/ics,RETIRED,Standard,AS039,2019-06-09 06:33:41.053679,2019-06-09 06:59:26.703465,1545,closepack36,0.9,45,1272.5,,-,N
8996,CRAFT/0407/b18,RETIRED,Standard,AS039,2019-06-09 07:00:43.014821,2019-06-09 07:20:15.158899,1172,closepack36,0.9,45,1272.5,,-,N
